Number,MSE
18580,0.084817
18581,0.084816
18582,0.084815
18583,0.084814
18584,0.084814
18585,0.084813
18586,0.084812
18587,0.084811
18588,0.084810
18589,0.084809
18590,0.084808
18591,0.084808
18592,0.084807
18593,0.084806
18594,0.084805
18595,0.084804
18596,0.084803
18597,0.084802
18598,0.084802
18599,0.084801
18600,0.084800
18601,0.084799
18602,0.084798
18603,0.084797
18604,0.084797
18605,0.084796
18606,0.084795
18607,0.084794
18608,0.084793
18609,0.084792
18610,0.084791
18611,0.084791
18612,0.084790
18613,0.084789
18614,0.084788
18615,0.084787
18616,0.084786
18617,0.084785
18618,0.084785
18619,0.084784
18620,0.084783
18621,0.084782
18622,0.084781
18623,0.084780
18624,0.084780
18625,0.084779
18626,0.084778
18627,0.084777
18628,0.084776
18629,0.084775
18630,0.084774
18631,0.084774
18632,0.084773
18633,0.084772
18634,0.084771
18635,0.084770
18636,0.084769
18637,0.084769
18638,0.084768
18639,0.084767
18640,0.084766
18641,0.084765
18642,0.084764
18643,0.084763
18644,0.084763
18645,0.084762
18646,0.084761
18647,0.084760
18648,0.084759
18649,0.084758
18650,0.084757
18651,0.084757
18652,0.084756
18653,0.084755
18654,0.084754
18655,0.084753
18656,0.084752
18657,0.084752
18658,0.084751
18659,0.084750
18660,0.084749
18661,0.084748
18662,0.084747
18663,0.084747
18664,0.084746
18665,0.084745
18666,0.084744
18667,0.084743
18668,0.084742
18669,0.084741
18670,0.084741
18671,0.084740
18672,0.084739
18673,0.084738
18674,0.084737
18675,0.084736
18676,0.084736
18677,0.084735
18678,0.084734
18679,0.084733
18680,0.084732
18681,0.084731
18682,0.084730
18683,0.084730
18684,0.084729
18685,0.084728
18686,0.084727
18687,0.084726
18688,0.084725
18689,0.084725
18690,0.084724
18691,0.084723
18692,0.084722
18693,0.084721
18694,0.084720
18695,0.084720
18696,0.084719
18697,0.084718
18698,0.084717
18699,0.084716
18700,0.084715
18701,0.084714
18702,0.084714
18703,0.084713
18704,0.084712
18705,0.084711
18706,0.084710
18707,0.084709
18708,0.084709
18709,0.084708
18710,0.084707
18711,0.084706
18712,0.084705
18713,0.084704
18714,0.084704
18715,0.084703
18716,0.084702
18717,0.084701
18718,0.084700
18719,0.084699
18720,0.084698
18721,0.084698
18722,0.084697
18723,0.084696
18724,0.084695
18725,0.084694
18726,0.084693
18727,0.084693
18728,0.084692
18729,0.084691
18730,0.084690
18731,0.084689
18732,0.084688
18733,0.084688
18734,0.084687
18735,0.084686
18736,0.084685
18737,0.084684
18738,0.084683
18739,0.084683
18740,0.084682
18741,0.084681
18742,0.084680
18743,0.084679
18744,0.084678
18745,0.084677
18746,0.084677
18747,0.084676
18748,0.084675
18749,0.084674
18750,0.084673
18751,0.084672
18752,0.084672
18753,0.084671
18754,0.084670
18755,0.084669
18756,0.084668
18757,0.084667
18758,0.084667
18759,0.084666
18760,0.084665
18761,0.084664
18762,0.084663
18763,0.084662
18764,0.084662
18765,0.084661
18766,0.084660
18767,0.084659
18768,0.084658
18769,0.084657
18770,0.084657
18771,0.084656
18772,0.084655
18773,0.084654
18774,0.084653
18775,0.084652
18776,0.084652
18777,0.084651
18778,0.084650
18779,0.084649
18780,0.084648
18781,0.084647
18782,0.084647
18783,0.084646
18784,0.084645
18785,0.084644
18786,0.084643
18787,0.084642
18788,0.084642
18789,0.084641
18790,0.084640
18791,0.084639
18792,0.084638
18793,0.084637
18794,0.084637
18795,0.084636
18796,0.084635
18797,0.084634
18798,0.084633
18799,0.084632
18800,0.084632
18801,0.084631
18802,0.084630
18803,0.084629
18804,0.084628
18805,0.084627
18806,0.084627
18807,0.084626
18808,0.084625
18809,0.084624
18810,0.084623
18811,0.084622
18812,0.084622
18813,0.084621
18814,0.084620
18815,0.084619
18816,0.084618
18817,0.084617
18818,0.084617
18819,0.084616
18820,0.084615
18821,0.084614
18822,0.084613
18823,0.084612
18824,0.084612
18825,0.084611
18826,0.084610
18827,0.084609
18828,0.084608
18829,0.084607
18830,0.084607
18831,0.084606
18832,0.084605
18833,0.084604
18834,0.084603
18835,0.084602
18836,0.084602
18837,0.084601
18838,0.084600
18839,0.084599
18840,0.084598
18841,0.084597
18842,0.084597
18843,0.084596
18844,0.084595
18845,0.084594
18846,0.084593
18847,0.084592
18848,0.084592
18849,0.084591
18850,0.084590
18851,0.084589
18852,0.084588
18853,0.084588
18854,0.084587
18855,0.084586
18856,0.084585
18857,0.084584
18858,0.084583
18859,0.084583
18860,0.084582
18861,0.084581
18862,0.084580
18863,0.084579
18864,0.084578
18865,0.084578
18866,0.084577
18867,0.084576
18868,0.084575
18869,0.084574
18870,0.084573
18871,0.084573
18872,0.084572
18873,0.084571
18874,0.084570
18875,0.084569
18876,0.084568
18877,0.084568
18878,0.084567
18879,0.084566
18880,0.084565
18881,0.084564
18882,0.084564
18883,0.084563
18884,0.084562
18885,0.084561
18886,0.084560
18887,0.084559
18888,0.084559
18889,0.084558
18890,0.084557
18891,0.084556
18892,0.084555
18893,0.084554
18894,0.084554
18895,0.084553
18896,0.084552
18897,0.084551
18898,0.084550
18899,0.084550
18900,0.084549
18901,0.084548
18902,0.084547
18903,0.084546
18904,0.084545
18905,0.084545
18906,0.084544
18907,0.084543
18908,0.084542
18909,0.084541
18910,0.084540
18911,0.084540
18912,0.084539
18913,0.084538
18914,0.084537
18915,0.084536
18916,0.084536
18917,0.084535
18918,0.084534
18919,0.084533
18920,0.084532
18921,0.084531
18922,0.084531
18923,0.084530
18924,0.084529
18925,0.084528
18926,0.084527
18927,0.084526
18928,0.084526
18929,0.084525
18930,0.084524
18931,0.084523
18932,0.084522
18933,0.084522
18934,0.084521
18935,0.084520
18936,0.084519
18937,0.084518
18938,0.084517
18939,0.084517
18940,0.084516
18941,0.084515
18942,0.084514
18943,0.084513
18944,0.084512
18945,0.084512
18946,0.084511
18947,0.084510
18948,0.084509
18949,0.084508
18950,0.084508
18951,0.084507
18952,0.084506
18953,0.084505
18954,0.084504
18955,0.084503
18956,0.084503
18957,0.084502
18958,0.084501
18959,0.084500
18960,0.084499
18961,0.084499
18962,0.084498
18963,0.084497
18964,0.084496
18965,0.084495
18966,0.084494
18967,0.084494
18968,0.084493
18969,0.084492
18970,0.084491
18971,0.084490
18972,0.084490
18973,0.084489
18974,0.084488
18975,0.084487
18976,0.084486
18977,0.084485
18978,0.084485
18979,0.084484
18980,0.084483
18981,0.084482
18982,0.084481
18983,0.084481
18984,0.084480
18985,0.084479
18986,0.084478
18987,0.084477
18988,0.084476
18989,0.084476
18990,0.084475
18991,0.084474
18992,0.084473
18993,0.084472
18994,0.084472
18995,0.084471
18996,0.084470
18997,0.084469
18998,0.084468
18999,0.084468
19000,0.084467
19001,0.084466
19002,0.084465
19003,0.084464
19004,0.084463
19005,0.084463
19006,0.084462
19007,0.084461
19008,0.084460
19009,0.084459
19010,0.084459
19011,0.084458
19012,0.084457
19013,0.084456
19014,0.084455
19015,0.084454
19016,0.084454
19017,0.084453
19018,0.084452
19019,0.084451
19020,0.084450
19021,0.084450
19022,0.084449
19023,0.084448
19024,0.084447
19025,0.084446
19026,0.084446
19027,0.084445
19028,0.084444
19029,0.084443
19030,0.084442
19031,0.084441
19032,0.084441
19033,0.084440
19034,0.084439
19035,0.084438
19036,0.084437
19037,0.084437
19038,0.084436
19039,0.084435
19040,0.084434
19041,0.084433
19042,0.084433
19043,0.084432
19044,0.084431
19045,0.084430
19046,0.084429
19047,0.084428
19048,0.084428
19049,0.084427
19050,0.084426
19051,0.084425
19052,0.084424
19053,0.084424
19054,0.084423
19055,0.084422
19056,0.084421
19057,0.084420
19058,0.084420
19059,0.084419
19060,0.084418
19061,0.084417
19062,0.084416
19063,0.084415
19064,0.084415
19065,0.084414
19066,0.084413
19067,0.084412
19068,0.084411
19069,0.084411
19070,0.084410
19071,0.084409
19072,0.084408
19073,0.084407
19074,0.084407
19075,0.084406
19076,0.084405
19077,0.084404
19078,0.084403
19079,0.084403
19080,0.084402
19081,0.084401
19082,0.084400
19083,0.084399
19084,0.084398
19085,0.084398
19086,0.084397
19087,0.084396
19088,0.084395
19089,0.084394
19090,0.084394
19091,0.084393
19092,0.084392
19093,0.084391
19094,0.084390
19095,0.084390
19096,0.084389
19097,0.084388
19098,0.084387
19099,0.084386
19100,0.084386
19101,0.084385
19102,0.084384
19103,0.084383
19104,0.084382
19105,0.084382
19106,0.084381
19107,0.084380
19108,0.084379
19109,0.084378
19110,0.084377
19111,0.084377
19112,0.084376
19113,0.084375
19114,0.084374
19115,0.084373
19116,0.084373
19117,0.084372
19118,0.084371
19119,0.084370
19120,0.084369
19121,0.084369
19122,0.084368
19123,0.084367
19124,0.084366
19125,0.084365
19126,0.084365
19127,0.084364
19128,0.084363
19129,0.084362
19130,0.084361
19131,0.084361
19132,0.084360
19133,0.084359
19134,0.084358
19135,0.084357
19136,0.084357
19137,0.084356
19138,0.084355
19139,0.084354
19140,0.084353
19141,0.084353
19142,0.084352
19143,0.084351
19144,0.084350
19145,0.084349
19146,0.084349
19147,0.084348
19148,0.084347
19149,0.084346
19150,0.084345
19151,0.084345
19152,0.084344
19153,0.084343
19154,0.084342
19155,0.084341
19156,0.084340
19157,0.084340
19158,0.084339
19159,0.084338
19160,0.084337
19161,0.084336
19162,0.084336
19163,0.084335
19164,0.084334
19165,0.084333
19166,0.084332
19167,0.084332
19168,0.084331
19169,0.084330
19170,0.084329
19171,0.084328
19172,0.084328
19173,0.084327
19174,0.084326
19175,0.084325
19176,0.084324
19177,0.084324
19178,0.084323
19179,0.084322
19180,0.084321
19181,0.084320
19182,0.084320
19183,0.084319
19184,0.084318
19185,0.084317
19186,0.084316
19187,0.084316
19188,0.084315
19189,0.084314
19190,0.084313
19191,0.084312
19192,0.084312
19193,0.084311
19194,0.084310
19195,0.084309
19196,0.084308
19197,0.084308
19198,0.084307
19199,0.084306
19200,0.084305
19201,0.084304
19202,0.084304
19203,0.084303
19204,0.084302
19205,0.084301
19206,0.084300
19207,0.084300
19208,0.084299
19209,0.084298
19210,0.084297
19211,0.084296
19212,0.084296
19213,0.084295
19214,0.084294
19215,0.084293
19216,0.084293
19217,0.084292
19218,0.084291
19219,0.084290
19220,0.084289
19221,0.084289
19222,0.084288
19223,0.084287
19224,0.084286
19225,0.084285
19226,0.084285
19227,0.084284
19228,0.084283
19229,0.084282
19230,0.084281
19231,0.084281
19232,0.084280
19233,0.084279
19234,0.084278
19235,0.084277
19236,0.084277
19237,0.084276
19238,0.084275
19239,0.084274
19240,0.084273
19241,0.084273
19242,0.084272
19243,0.084271
19244,0.084270
19245,0.084269
19246,0.084269
19247,0.084268
19248,0.084267
19249,0.084266
19250,0.084265
19251,0.084265
19252,0.084264
19253,0.084263
19254,0.084262
19255,0.084261
19256,0.084261
19257,0.084260
19258,0.084259
19259,0.084258
19260,0.084257
19261,0.084257
19262,0.084256
19263,0.084255
19264,0.084254
19265,0.084254
19266,0.084253
19267,0.084252
19268,0.084251
19269,0.084250
19270,0.084250
19271,0.084249
19272,0.084248
19273,0.084247
19274,0.084246
19275,0.084246
19276,0.084245
19277,0.084244
19278,0.084243
19279,0.084242
19280,0.084242
19281,0.084241
19282,0.084240
19283,0.084239
19284,0.084238
19285,0.084238
19286,0.084237
19287,0.084236
19288,0.084235
19289,0.084235
19290,0.084234
19291,0.084233
19292,0.084232
19293,0.084231
19294,0.084231
19295,0.084230
19296,0.084229
19297,0.084228
19298,0.084227
19299,0.084227
19300,0.084226
19301,0.084225
19302,0.084224
19303,0.084223
19304,0.084223
19305,0.084222
19306,0.084221
19307,0.084220
19308,0.084219
19309,0.084219
19310,0.084218
19311,0.084217
19312,0.084216
19313,0.084216
19314,0.084215
19315,0.084214
19316,0.084213
19317,0.084212
19318,0.084212
19319,0.084211
19320,0.084210
19321,0.084209
19322,0.084208
19323,0.084208
19324,0.084207
19325,0.084206
19326,0.084205
19327,0.084205
19328,0.084204
19329,0.084203
19330,0.084202
19331,0.084201
19332,0.084201
19333,0.084200
19334,0.084199
19335,0.084198
19336,0.084197
19337,0.084197
19338,0.084196
19339,0.084195
19340,0.084194
19341,0.084193
19342,0.084193
19343,0.084192
19344,0.084191
19345,0.084190
19346,0.084190
19347,0.084189
19348,0.084188
19349,0.084187
19350,0.084186
19351,0.084186
19352,0.084185
19353,0.084184
19354,0.084183
19355,0.084182
19356,0.084182
19357,0.084181
19358,0.084180
19359,0.084179
19360,0.084179
19361,0.084178
19362,0.084177
19363,0.084176
19364,0.084175
19365,0.084175
19366,0.084174
19367,0.084173
19368,0.084172
19369,0.084171
19370,0.084171
19371,0.084170
19372,0.084169
19373,0.084168
19374,0.084168
19375,0.084167
19376,0.084166
19377,0.084165
19378,0.084164
19379,0.084164
19380,0.084163
19381,0.084162
19382,0.084161
19383,0.084160
19384,0.084160
19385,0.084159
19386,0.084158
19387,0.084157
19388,0.084157
19389,0.084156
19390,0.084155
19391,0.084154
19392,0.084153
19393,0.084153
19394,0.084152
19395,0.084151
19396,0.084150
19397,0.084150
19398,0.084149
19399,0.084148
19400,0.084147
19401,0.084146
19402,0.084146
19403,0.084145
19404,0.084144
19405,0.084143
19406,0.084142
19407,0.084142
19408,0.084141
19409,0.084140
19410,0.084139
19411,0.084139
19412,0.084138
19413,0.084137
19414,0.084136
19415,0.084135
19416,0.084135
19417,0.084134
19418,0.084133
19419,0.084132
19420,0.084132
19421,0.084131
19422,0.084130
19423,0.084129
19424,0.084128
19425,0.084128
19426,0.084127
19427,0.084126
19428,0.084125
19429,0.084125
19430,0.084124
19431,0.084123
19432,0.084122
19433,0.084121
19434,0.084121
19435,0.084120
19436,0.084119
19437,0.084118
19438,0.084118
19439,0.084117
19440,0.084116
19441,0.084115
19442,0.084114
19443,0.084114
19444,0.084113
19445,0.084112
19446,0.084111
19447,0.084110
19448,0.084110
19449,0.084109
19450,0.084108
19451,0.084107
19452,0.084107
19453,0.084106
19454,0.084105
19455,0.084104
19456,0.084103
19457,0.084103
19458,0.084102
19459,0.084101
19460,0.084100
19461,0.084100
19462,0.084099
19463,0.084098
19464,0.084097
19465,0.084096
19466,0.084096
19467,0.084095
19468,0.084094
19469,0.084093
19470,0.084093
19471,0.084092
19472,0.084091
19473,0.084090
19474,0.084090
19475,0.084089
19476,0.084088
19477,0.084087
19478,0.084086
19479,0.084086
19480,0.084085
19481,0.084084
19482,0.084083
19483,0.084083
19484,0.084082
19485,0.084081
19486,0.084080
19487,0.084079
19488,0.084079
19489,0.084078
19490,0.084077
19491,0.084076
19492,0.084076
19493,0.084075
19494,0.084074
19495,0.084073
19496,0.084072
19497,0.084072
19498,0.084071
19499,0.084070
19500,0.084069
19501,0.084069
19502,0.084068
19503,0.084067
19504,0.084066
19505,0.084065
19506,0.084065
19507,0.084064
19508,0.084063
19509,0.084062
19510,0.084062
19511,0.084061
19512,0.084060
19513,0.084059
19514,0.084059
19515,0.084058
19516,0.084057
19517,0.084056
19518,0.084055
19519,0.084055
19520,0.084054
19521,0.084053
19522,0.084052
19523,0.084052
19524,0.084051
19525,0.084050
19526,0.084049
19527,0.084048
19528,0.084048
19529,0.084047
19530,0.084046
19531,0.084045
19532,0.084045
19533,0.084044
19534,0.084043
19535,0.084042
19536,0.084042
19537,0.084041
19538,0.084040
19539,0.084039
19540,0.084038
19541,0.084038
19542,0.084037
19543,0.084036
19544,0.084035
19545,0.084035
19546,0.084034
19547,0.084033
19548,0.084032
19549,0.084032
19550,0.084031
19551,0.084030
19552,0.084029
19553,0.084028
19554,0.084028
19555,0.084027
19556,0.084026
19557,0.084025
19558,0.084025
19559,0.084024
19560,0.084023
19561,0.084022
19562,0.084021
19563,0.084021
19564,0.084020
19565,0.084019
19566,0.084018
19567,0.084018
19568,0.084017
19569,0.084016
19570,0.084015
19571,0.084015
19572,0.084014
19573,0.084013
19574,0.084012
19575,0.084012
19576,0.084011
19577,0.084010
19578,0.084009
19579,0.084008
19580,0.084008
19581,0.084007
19582,0.084006
19583,0.084005
19584,0.084005
19585,0.084004
19586,0.084003
19587,0.084002
19588,0.084002
19589,0.084001
19590,0.084000
19591,0.083999
19592,0.083998
19593,0.083998
19594,0.083997
19595,0.083996
19596,0.083995
19597,0.083995
19598,0.083994
19599,0.083993
19600,0.083992
19601,0.083992
19602,0.083991
19603,0.083990
19604,0.083989
19605,0.083988
19606,0.083988
19607,0.083987
19608,0.083986
19609,0.083985
19610,0.083985
19611,0.083984
19612,0.083983
19613,0.083982
19614,0.083982
19615,0.083981
19616,0.083980
19617,0.083979
19618,0.083979
19619,0.083978
19620,0.083977
19621,0.083976
19622,0.083975
19623,0.083975
19624,0.083974
19625,0.083973
19626,0.083972
19627,0.083972
19628,0.083971
19629,0.083970
19630,0.083969
19631,0.083969
19632,0.083968
19633,0.083967
19634,0.083966
19635,0.083966
19636,0.083965
19637,0.083964
19638,0.083963
19639,0.083962
19640,0.083962
19641,0.083961
19642,0.083960
19643,0.083959
19644,0.083959
19645,0.083958
19646,0.083957
19647,0.083956
19648,0.083956
19649,0.083955
19650,0.083954
19651,0.083953
19652,0.083953
19653,0.083952
19654,0.083951
19655,0.083950
19656,0.083950
19657,0.083949
19658,0.083948
19659,0.083947
19660,0.083946
19661,0.083946
19662,0.083945
19663,0.083944
19664,0.083943
19665,0.083943
19666,0.083942
19667,0.083941
19668,0.083940
19669,0.083940
19670,0.083939
19671,0.083938
19672,0.083937
19673,0.083937
19674,0.083936
19675,0.083935
19676,0.083934
19677,0.083934
19678,0.083933
19679,0.083932
19680,0.083931
19681,0.083930
19682,0.083930
19683,0.083929
19684,0.083928
19685,0.083927
19686,0.083927
19687,0.083926
19688,0.083925
19689,0.083924
19690,0.083924
19691,0.083923
19692,0.083922
19693,0.083921
19694,0.083921
19695,0.083920
19696,0.083919
19697,0.083918
19698,0.083918
19699,0.083917
19700,0.083916
19701,0.083915
19702,0.083915
19703,0.083914
19704,0.083913
19705,0.083912
19706,0.083912
19707,0.083911
19708,0.083910
19709,0.083909
19710,0.083908
19711,0.083908
19712,0.083907
19713,0.083906
19714,0.083905
19715,0.083905
19716,0.083904
19717,0.083903
19718,0.083902
19719,0.083902
19720,0.083901
19721,0.083900
19722,0.083899
19723,0.083899
19724,0.083898
19725,0.083897
19726,0.083896
19727,0.083896
19728,0.083895
19729,0.083894
19730,0.083893
19731,0.083893
19732,0.083892
19733,0.083891
19734,0.083890
19735,0.083890
19736,0.083889
19737,0.083888
19738,0.083887
19739,0.083887
19740,0.083886
19741,0.083885
19742,0.083884
19743,0.083884
19744,0.083883
19745,0.083882
19746,0.083881
19747,0.083880
19748,0.083880
19749,0.083879
19750,0.083878
19751,0.083877
19752,0.083877
19753,0.083876
19754,0.083875
19755,0.083874
19756,0.083874
19757,0.083873
19758,0.083872
19759,0.083871
19760,0.083871
19761,0.083870
19762,0.083869
19763,0.083868
19764,0.083868
19765,0.083867
19766,0.083866
19767,0.083865
19768,0.083865
19769,0.083864
19770,0.083863
19771,0.083862
19772,0.083862
19773,0.083861
19774,0.083860
19775,0.083859
19776,0.083859
19777,0.083858
19778,0.083857
19779,0.083856
19780,0.083856
19781,0.083855
19782,0.083854
19783,0.083853
19784,0.083853
19785,0.083852
19786,0.083851
19787,0.083850
19788,0.083850
19789,0.083849
19790,0.083848
19791,0.083847
19792,0.083847
19793,0.083846
19794,0.083845
19795,0.083844
19796,0.083844
19797,0.083843
19798,0.083842
19799,0.083841
19800,0.083841
19801,0.083840
19802,0.083839
19803,0.083838
19804,0.083838
19805,0.083837
19806,0.083836
19807,0.083835
19808,0.083835
19809,0.083834
19810,0.083833
19811,0.083832
19812,0.083832
19813,0.083831
19814,0.083830
19815,0.083829
19816,0.083829
19817,0.083828
19818,0.083827
19819,0.083826
19820,0.083826
19821,0.083825
19822,0.083824
19823,0.083823
19824,0.083823
19825,0.083822
19826,0.083821
19827,0.083820
19828,0.083820
19829,0.083819
19830,0.083818
